Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Arab World,ARB,"Enrolment in Grade 1 of primary education, female (number)",UIS.E.1.G1.F,1275117.75,1306607.25,1341262.125,1390953.875,1361395.75,1487806.625,1616404.75,1671938.0,1682749.75,1949405.0,1870770.875,1893213.25,1992455.75,2093503.125,2196180.75,2228330.0,2371099.0,2438774.0,2454692.5,2514679.75,2590155.25,2674524.5,2757712.75,2814197.25,2890861.25,2922661.75,2981117.5,3025981.75,3109916.25,3241323.25,3331589.25,3355189.5,3474819.75,3465167.25,3519969.25,3617696.25,3678194.5,3764776.25,3829605.5,3861978.75,3899365.75,3954574.25,4063347.25,4096531.0,4225742.0
Arab World,ARB,"Enrolment in Grade 2 of primary education, both sexes (number)",UIS.E.1.G2,2822016.0,2896986.0,3026585.75,3105088.5,3202196.75,3231250.75,3469646.5,3696397.0,3787717.75,3872093.5,4233377.5,4156075.75,4211472.5,4352289.0,4553233.5,4762043.5,4842749.0,5139107.5,5411926.5,5363940.5,5460945.0,5646456.5,5806104.0,5959126.0,6071369.0,6173648.0,6219446.0,6345010.0,6407654.5,6499504.5,6671487.0,6819610.0,6857847.0,7017060.5,7034883.0,7092878.5,7223658.0,7304460.5,7541954.5,7621941.5,7723657.0,7860769.0,8000399.5,7903592.0,8110456.5
Arab World,ARB,"Enrolment in Grade 2 of primary education, female (number)",UIS.E.1.G2.F,1121242.0,1148873.875,1201600.125,1237514.75,1286181.625,1305597.5,1405527.625,1509757.0,1572289.625,1620768.125,1857901.625,1792822.75,1810363.5,1880497.875,1980084.625,2084045.625,2134441.75,2277279.5,2380337.75,2374938.75,2425215.25,2515730.75,2601487.0,2678833.25,2732875.25,2788977.5,2816543.0,2886418.25,2929469.5,2982878.0,3084515.5,3168577.75,3180261.5,3278371.5,3299150.0,3338961.0,3399871.0,3443975.25,3569488.75,3608420.5,3656633.75,3720115.75,3797047.25,3751973.75,3845418.25
Arab World,ARB,"Enrolment in Grade 3 of primary education, both sexes (number)",UIS.E.1.G3,2547745.0,2617737.5,2751120.75,2912645.75,2991731.5,3003093.0,3063293.25,3277746.25,3478087.5,3588352.0,3680958.5,4007138.25,4002903.25,4031887.75,4192326.0,4377860.5,4574312.5,4662360.5,4911797.5,5037882.5,5150200.0,5278854.5,5458757.5,5636664.0,5813902.0,5935521.0,6041910.5,6155805.5,6241273.5,6270494.0,6330838.5,6511669.5,6665693.5,6722919.0,6878533.5,6891386.5,6906461.0,6984518.0,7083394.5,7246447.5,7407221.0,7517630.0,7682108.5,7611478.0,7691587.0
Arab World,ARB,"Enrolment in Grade 3 of primary education, female (number)",UIS.E.1.G3.F,997408.5,1022763.3125,1074704.875,1143888.875,1180891.375,1196421.25,1224547.875,1314552.0,1408911.25,1482355.5,1530794.5,1742577.75,1712357.875,1724677.375,1798647.25,1892158.125,1991469.5,2037302.375,2153962.5,2223469.5,2275252.75,2334897.75,2423169.5,2514458.25,2598772.5,2651664.0,2706684.25,2763048.0,2819756.0,2845104.25,2890844.5,2994095.75,3071729.5,3113773.75,3206193.0,3209891.75,3226118.25,3265587.5,3321153.0,3416276.0,3494390.5,3541739.5,3628862.75,3583819.25,3624658.25
Arab World,ARB,"Enrolment in Grade 4 of primary education, both sexes (number)",UIS.E.1.G4,2389214.25,2457054.75,2579006.0,2750991.5,2922788.0,3003706.75,3042442.5,3028811.75,3250037.25,3458046.0,3562287.5,3653295.75,3943285.75,3995441.0,4006359.0,4133992.25,4307008.5,4522352.0,4617697.5,4845249.5,4987115.0,5102736.0,5222181.5,5411655.0,5589944.0,5746326.5,5864869.0,6008314.0,6085460.0,6169928.5,6176405.5,6233094.5,6393998.0,6590143.5,6661556.5,6802615.0,6887970.5,6816731.5,6932680.5,7011948.5,7191777.5,7327591.5,7490219.0,7412093.0,7468979.0
Arab World,ARB,"Enrolment in Grade 4 of primary education, female (number)",UIS.E.1.G4.F,919513.75,943728.8125,991328.6875,1058443.125,1131793.875,1170906.625,1191837.875,1193586.875,1292248.75,1388315.75,1450171.875,1502519.5,1687080.0,1695142.75,1695785.5,1758025.125,1845683.25,1953618.0,1993428.25,2113806.5,2181396.75,2234687.5,2295775.25,2391614.25,2480916.5,2558558.0,2612308.75,2683957.5,2730719.25,2785663.0,2799867.5,2846559.0,2939737.0,3041820.25,3065922.75,3144078.25,3182687.25,3162069.25,3227682.25,3275328.25,3369382.5,3435170.5,3513386.25,3481518.75,3496302.25
Arab World,ARB,"Enrolment in Grade 5 of primary education, both sexes (number)",UIS.E.1.G5,2070356.625,2131106.25,2202134.0,2302227.0,2461880.75,2629918.75,2759775.0,2846547.0,2846188.25,3077666.25,3272768.25,3364234.5,3508714.75,3758071.0,3905405.75,3825651.75,3947261.75,4074351.5,4245667.0,4282061.5,4447022.0,4605931.5,4739757.5,4890817.0,5093051.5,5283834.0,5446996.5,5612355.0,5777045.0,5919648.5,5957635.0,5995091.5,6040371.0,5769171.0,5871243.5,5879155.5,5989974.0,6048890.5,5933956.5,6177881.5,6184804.5,6321598.0,6452630.5,6638124.0,6614489.0
Arab World,ARB,"Enrolment in Grade 5 of primary education, female (number)",UIS.E.1.G5.F,760246.0,780618.8125,810794.8125,857019.9375,920287.0,993334.4375,1049502.0,1089209.875,1132595.125,1200715.75,1295414.125,1352473.0,1425335.75,1569021.125,1621588.625,1602442.75,1663305.875,1727413.25,1807359.75,1839117.75,1920473.125,1996778.75,2057140.375,2130809.75,2230630.0,2325612.5,2405676.0,2479591.25,2564529.75,2635583.25,2663945.0,2691201.5,2745324.0,2621812.75,2675088.0,2675629.75,2743210.75,2765248.75,2737976.0,2846177.0,2857231.0,2930462.5,2997555.25,3085840.75,3072749.5
Arab World,ARB,"Enrolment in Grade 6 of primary education, both sexes (number)",UIS.E.1.G6,1630468.5,1670182.625,1742810.25,1809652.375,1891400.25,2078953.875,2203785.5,2297720.0,2335035.5,2285656.75,2443248.5,2543617.5,2612997.0,2764637.25,3004252.0,3173303.5,3200576.75,3322073.75,3445064.25,3701707.25,2592254.0,2956995.5,3076355.25,3121038.0,3213659.0,3330848.25,3420256.25,3614916.25,3607373.25,3694183.0,3770975.25,3904236.5,3983703.75,3662408.25,3816002.0,5421994.0,5509299.0,5587487.5,5694639.5,4982368.0,5158686.0,5128149.0,5328764.0,5473942.0,5475453.0
Arab World,ARB,"Enrolment in Grade 6 of primary education, female (number)",UIS.E.1.G6.F,582887.0,596093.5,622094.4375,653962.0,692259.25,761112.5,811984.5625,853931.0,850257.75,873883.125,945352.125,1003387.25,1050292.625,1115099.0,1237311.375,1308073.125,1327559.625,1392775.625,1451374.5,1581817.25,1108457.375,1264189.25,1318647.625,1341178.75,1388276.25,1448162.0,1499283.75,1578983.0,1585747.75,1628682.25,1669996.375,1743058.75,1787621.75,1648679.375,1719358.5,2474097.25,2507716.25,2543893.0,2584784.25,2264535.75,2347430.75,2352171.75,2454853.25,2531781.75,2524997.0
Arab World,ARB,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,915850.625,924685.3125,937870.75,953963.625,960163.875,1012383.625,1085752.25,1153071.25,1175443.875,1241014.75,1301585.125,1395147.375,1448030.375,1512125.0,1587159.0,1676095.75,1710682.25,1766344.875,1810583.25,1885178.625,1934449.125,1982412.625,2003613.75,2057059.125,2107651.25,2144955.75,2198955.0,2274882.25,2407831.25,2372421.0,2454093.5,2459283.25,2517448.25,2607002.0,2709028.75,2851838.5,3107668.25,3138275.75,3457077.5,4033259.5,4187611.0,4267723.5,4449275.0,4442366.5,4940329.5
Arab World,ARB,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,364026.4375,367347.6875,371191.28125,378710.09375,382765.84375,400447.75,431089.46875,461672.71875,462239.15625,485089.46875,506475.6875,537468.6875,571840.6875,598733.0,634113.6875,665012.0625,693102.6875,717819.125,732114.1875,763935.375,794161.125,814401.8125,815810.375,846729.0625,870331.375,890756.1875,919943.0625,957982.6875,1025271.25,1023621.0625,1073432.125,1089720.375,1119504.125,1187180.625,1238743.625,1309321.0,1439091.125,1468027.0,1627799.375,1887522.75,1971916.625,2056060.625,2133252.25,2165968.5,2402133.75
Arab World,ARB,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,14650110.0,15050049.0,15770590.0,16457263.0,16951126.0,17697164.0,18546606.0,19251946.0,19841422.0,20843622.0,21663528.0,22207896.0,22959842.0,23771328.0,24664346.0,25279976.0,26184278.0,27222318.0,28153856.0,28830346.0,28744356.0,30130658.0,29894724.0,30782752.0,32378322.0,32442132.0,33737860.0,34338784.0,34906940.0,35537204.0,36066416.0,36680744.0,37429284.0,37269304.0,37694496.0,39704440.0,40291296.0,40699256.0,41259512.0,41168616.0,41869932.0,42146684.0,43516840.0,43670856.0,45126932.0
Arab World,ARB,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,5619293.5,5761208.0,6069090.0,6376899.0,6609337.0,6945516.0,7321132.5,7669796.0,7978714.0,8561805.0,9000739.0,9320808.0,9708249.0,10093455.0,10522198.0,10857685.0,11321477.0,11844428.0,12240257.0,12636398.0,12653080.0,13264304.0,13244793.0,13681784.0,14403603.0,14529919.0,14847931.0,15421683.0,15755819.0,16120995.0,16445340.0,16823914.0,17246296.0,17240690.0,17480000.0,18448740.0,18731996.0,18945290.0,19271646.0,19275460.0,19644340.0,19720514.0,20492984.0,20576082.0,21277786.0
Arab World,ARB,"Enrolment in primary education, private institutions, both sexes (number)",UIS.E.1.PR,1146810.125,1173912.375,1192775.5,1184211.375,1157671.25,1118303.375,1124926.125,1014650.3125,982415.9375,962288.0625,947985.3125,935438.0,967982.4375,987770.8125,1161445.25,1132159.0,1132649.75,1209550.5,1246073.25,1343677.125,1438010.875,1478198.5,1525442.875,1601979.125,1740190.0,1690005.375,1869709.125,1887420.125,1925068.625,1995611.5,2086433.75,2213531.75,2279630.75,2290747.5,2305283.25,2511450.25,2696622.0,2858745.25,2979639.75,3106719.75,3264744.5,3294026.75,3654905.5,3842751.5,4019063.0
Arab World,ARB,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,4842861.5,4981843.5,5270417.5,5593058.5,5938865.5,6437610.0,7009705.0,7597532.5,8249294.0,8857473.0,9430057.0,10042644.0,10715285.0,11300280.0,11953550.0,12685324.0,13553009.0,14206042.0,14675672.0,14981230.0,16346889.0,16488591.0,16537461.0,17200858.0,18375274.0,18890898.0,19402472.0,20383632.0,21434096.0,22401506.0,23327780.0,24269890.0,25103926.0,26749102.0,27787388.0,28104998.0,28306528.0,28494384.0,28935106.0,29572506.0,30134376.0,31299786.0,31811146.0,31250596.0,30972246.0
Arab World,ARB,"Enrolment in secondary education, female (number)",SE.SEC.ENRL.FE,1648750.0,1692269.375,1806713.125,1936553.125,2081437.875,2257838.5,2503088.25,2759777.25,3023094.25,3286643.75,3527954.75,3808746.75,4117895.0,4401767.5,4701963.5,5040559.0,5430304.5,5741532.0,5992055.0,6169749.5,6850916.0,6991622.0,7120629.5,7463161.5,7999218.0,8331251.0,8587467.0,9092339.0,9675695.0,10229186.0,10717625.0,11189588.0,11659773.0,12494244.0,12992958.0,13221435.0,13365495.0,13476647.0,13670436.0,13945718.0,14209926.0,14790055.0,14994433.0,14709286.0,14541230.0
Arab World,ARB,"Enrolment in secondary general, both sexes (number)",SE.SEC.ENRL.GC,4356650.0,4477695.5,4737669.5,5039257.0,5305330.0,5818040.5,6331410.5,6847468.5,7441959.5,7951525.5,8448095.0,8952546.0,9506522.0,10003852.0,10594231.0,11228171.0,11917496.0,12454681.0,12879887.0,13145644.0,14511525.0,14615853.0,14693296.0,14986853.0,15855152.0,16331646.0,16798854.0,17579496.0,18402920.0,19198892.0,19955236.0,20787234.0,21574282.0,23137344.0,24034548.0,24620596.0,25097946.0,25636870.0,26151664.0,26969014.0,27483194.0,28373840.0,28765656.0,28205540.0,28054448.0
Arab World,ARB,"Enrolment in secondary general, female (number)",SE.SEC.ENRL.GC.FE,1506542.375,1544838.875,1647345.625,1768544.375,1887625.0,2061806.625,2279767.5,2496937.0,2736759.25,2956386.75,3161158.0,3408731.75,3670502.75,3917061.0,4191086.5,4485273.5,4809112.0,5074871.0,5310957.0,5471473.5,6126081.5,6245499.5,6376313.0,6545299.5,6924726.0,7241329.5,7476858.5,7908438.5,8372591.0,8838321.0,9248095.0,9670464.0,10133277.0,10925080.0,11393084.0,11740726.0,12016597.0,12291156.0,12550126.0,12912301.0,13162504.0,13626771.0,13816592.0,13535941.0,13411772.0
Arab World,ARB,"Enrolment in secondary vocational, both sexes (number)",SE.SEC.ENRL.VO,486211.625,504147.9375,532748.25,553801.375,633535.75,619569.5,678294.1875,750063.875,807334.5,905947.4375,981961.6875,1090098.25,1208762.75,1296427.875,1359318.125,1457152.875,1635512.75,1751361.25,1795785.25,1835585.875,1835363.375,1872738.125,1844165.0,2214005.0,2520121.0,2559252.25,2603618.0,2804136.5,3031175.25,3202613.75,3372544.0,3482656.25,3529643.5,3611758.0,3752840.25,3484402.75,3208581.25,2857512.25,2783442.25,2603491.5,2651181.0,2925945.75,3045490.0,3045056.25,2917798.0
Arab World,ARB,"Enrolment in secondary vocational, female (number)",SE.SEC.ENRL.VO.FE,142207.65625,147430.453125,159367.5,168008.84375,193812.84375,196031.953125,223320.703125,262840.3125,286334.9375,330256.96875,366796.71875,400015.125,447392.28125,484706.71875,510876.75,555285.4375,621192.625,666661.0625,681098.0,698276.25,724834.6875,746122.5625,744316.1875,917861.6875,1074492.0,1089921.25,1110609.0,1183900.5,1303104.625,1390864.875,1469530.625,1519124.0,1526496.875,1569164.25,1599873.5,1480709.125,1348898.125,1185491.0,1120310.25,1033417.375,1047422.125,1163283.875,1177841.125,1173345.25,1129458.25
Arab World,ARB,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,706416.125,733981.25,794759.0,871347.3125,957383.125,1066646.75,1197475.875,1333201.625,1440257.75,1487790.5,1588082.25,1729881.25,1847537.875,1933624.875,2040195.0,2094487.875,2210149.5,2278929.0,2346838.25,2337249.75,2406849.75,2391953.25,2568057.0,2817956.5,3019343.25,3294607.75,3628683.25,4001958.5,4365277.5,4875952.5,5089853.5,5400639.0,5798696.5,5955514.0,6465715.0,6899156.0,7214648.0,7588664.0,8006891.5,8382284.5,8715273.0,8594488.0,9147083.0,9688632.0,9966484.0
Arab World,ARB,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,247304.28125,255393.234375,275211.3125,301219.15625,331545.46875,369792.1875,418698.0625,452946.6875,487502.84375,515665.3125,556066.5,611079.25,656826.125,694425.1875,736980.875,770663.375,801976.0625,827043.375,894711.4375,911287.625,964019.4375,982278.0625,1059124.0,1180946.0,1267306.125,1395674.125,1549266.5,1717694.25,1903300.875,2155943.25,2290471.0,2460653.5,2687354.75,2834086.5,3058464.0,3315010.0,3529890.0,3635691.0,3982309.25,4159449.25,4326012.0,4280270.0,4585485.5,4798297.5,4953850.5
Arab World,ARB,"Gross enrolment ratio, pre-primary, both sexes (%)",SE.PRE.ENRR,9.71687030792236,9.64671039581299,9.55265998840332,9.50051021575928,9.36555004119873,9.69264984130859,10.2192697525024,10.5968103408813,10.5472297668457,10.8721103668213,11.1317100524902,11.6365804672241,11.7261800765991,11.8824300765991,12.1165895462036,12.4784002304077,12.4596900939941,12.5309495925903,12.5262899398804,12.7458200454712,12.8217601776123,12.9232797622681,12.8515501022339,13.0330200195313,13.2357301712036,13.4065198898315,13.7336196899414,14.1931400299072,14.307900428772,14.145580291748,14.623459815979,14.6111297607422,14.8966598510742,15.3564596176147,15.8715496063232,16.6114196777344,18.5582904815674,18.5234203338623,20.1175403594971,23.0977592468262,23.5583190917969,23.6144905090332,24.0559902191162,23.4646892547607,25.5021495819092
Arab World,ARB,"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,7.88119983673096,7.82220983505249,7.7155499458313,7.69565010070801,7.61754989624023,7.82280015945435,8.28116035461426,8.65672016143799,8.46061992645264,8.66728973388672,8.83310031890869,9.14126014709473,9.44414043426514,9.5966100692749,9.87506008148193,10.100040435791,10.2990703582764,10.3878602981567,10.3323001861572,10.5384397506714,10.7442102432251,10.842399597168,10.6890497207642,10.9623603820801,11.1715898513794,11.3797798156738,11.7388401031494,12.2163000106812,12.444239616394,12.4638004302979,13.0577602386475,13.2197399139404,13.521559715271,14.2756700515747,14.8218402862549,15.5821399688721,17.564380645752,17.7131690979004,19.3686504364014,22.1064205169678,22.68922996521,23.2697696685791,23.5944900512695,23.4065608978271,25.3706893920898
Arab World,ARB,"Gross enrolment ratio, pre-primary, gender parity index (GPI)",UIS.GER.0.GPI,0.686460018157959,0.686209976673126,0.681720018386841,0.684960007667542,0.689629971981049,0.680840015411377,0.685459971427917,0.694670021533966,0.673950016498566,0.667069971561432,0.661970019340515,0.651180028915405,0.678380012512207,0.681529998779297,0.691910028457642,0.684040009975433,0.708480000495911,0.711889982223511,0.705950021743774,0.708819985389709,0.725120007991791,0.726710021495819,0.716159999370575,0.72996997833252,0.734350025653839,0.741460025310516,0.750280022621155,0.759400010108948,0.773150026798248,0.790880024433136,0.809689998626709,0.828999996185303,0.833769977092743,0.87076997756958,0.878139972686768,0.885439991950989,0.900250017642975,0.917810022830963,0.929650008678436,0.91933000087738,0.930280029773712,0.971830010414124,0.96314001083374,0.995169997215271,0.989970028400421
Arab World,ARB,"Gross enrolment ratio, pre-primary, male (%)",SE.PRE.ENRR.MA,11.4809198379517,11.3991603851318,11.3178596496582,11.2352304458618,11.0458402633667,11.4898500442505,12.0811195373535,12.4616899490356,12.5538702011108,12.9931497573853,13.3435697555542,14.0378999710083,13.9216499328613,14.0809602737427,14.2720899581909,14.7652597427368,14.5368995666504,14.5918703079224,14.6360397338867,14.8675804138184,14.8171796798706,14.9198198318481,14.9254598617554,15.0174903869629,15.2128601074219,15.3478698730469,15.6459302902222,16.086820602417,16.0954399108887,15.7593803405762,16.1268692016602,15.9465703964233,16.2174205780029,16.3942909240723,16.8786792755127,17.5981197357178,19.5104808807373,19.2993507385254,20.834379196167,24.046329498291,24.3897590637207,23.9442501068115,24.497350692749,23.5202808380127,25.6278305053711
Arab World,ARB,"Gross enrolment ratio, primary and secondary, both sexes (%)",UIS.GER.123,47.6989212036133,47.6611289978027,48.8809700012207,50.0004081726074,50.6371688842773,52.0648918151855,53.7742805480957,55.2912902832031,56.4141883850098,58.1326103210449,59.3639297485352,59.79833984375,61.0726699829102,62.1678581237793,63.3955192565918,64.1675491333008,65.5772705078125,66.7700500488281,67.3574523925781,67.7267837524414,68.9934692382813,69.4830474853516,67.4961090087891,68.030632019043,70.249870300293,69.4906311035156,70.5314407348633,71.3983612060547,72.3297119140625,73.590461730957,74.575569152832,75.7683029174805,76.956672668457,78.1242370605469,79.3422012329102,79.9877319335938,80.4602432250977,80.0523223876953,80.7940902709961,81.7382965087891,82.7460174560547,83.9027786254883,85.3049621582031,83.9800109863281,84.2775573730469
Arab World,ARB,"Gross enrolment ratio, primary and secondary, female (%)",UIS.GER.123.F,36.3385810852051,36.2402191162109,37.3955688476563,38.5325508117676,39.2999687194824,40.5875396728516,42.2656517028809,43.900951385498,45.1497802734375,47.3788604736328,48.8600883483887,49.7131805419922,51.1879196166992,52.4379386901855,53.779369354248,54.8217697143555,56.4039497375488,57.8322296142578,58.5001106262207,59.3040008544922,60.8770599365234,61.596851348877,60.4083786010742,61.1938514709473,63.316349029541,63.1986618041992,63.5049209594727,65.2945785522461,66.6330871582031,68.2820434570313,69.5753326416016,71.0675277709961,72.6020889282227,74.0758895874023,75.4009094238281,76.3240737915039,76.9406127929688,76.6580123901367,77.4731521606445,78.4142608642578,79.459587097168,80.5232162475586,82.1633834838867,80.9161834716797,81.1768112182617
