Arab World,ARB,"Enrolment in Grade 1 of primary education, both sexes (number)",UIS.E.1.G1,3190269.75,3275620,3356612.5,3450311.25,3348832,3636824.25,3926469.5,3981312.25,4000982.5,4406396,4310748,4382718.5,4579632.5,4795085,4985081.5,5020039.5,5325393.5,5462995,5519764.5,5623677.5,7164821,7394308,7369295,7445234,7642470,7774676,7944244,8060303.5,8109695,8154101.5,8292270.5,8478885,8556751,8830561
Arab World,ARB,"Enrolment in Grade 1 of primary education, female (number)",UIS.E.1.G1.F,1275117.75,1306607.25,1341262.125,1390953.875,1361395.75,1487806.625,1616404.75,1671938,1682749.75,1949405,1870770.875,1893213.25,1992455.75,2093503.125,2196180.75,2228330,2371099,2438774,2454692.5,2514679.75,3355189.5,3474819.75,3465167.25,3519969.25,3617696.25,3678194.5,3764776.25,3829605.5,3861978.75,3899365.75,3954574.25,4063347.25,4096531,4225742
Arab World,ARB,"Enrolment in Grade 2 of primary education, both sexes (number)",UIS.E.1.G2,2822016,2896986,3026585.75,3105088.5,3202196.75,3231250.75,3469646.5,3696397,3787717.75,3872093.5,4233377.5,4156075.75,4211472.5,4352289,4553233.5,4762043.5,4842749,5139107.5,5411926.5,5363940.5,6819610,6857847,7017060.5,7034883,7092878.5,7223658,7304460.5,7541954.5,7621941.5,7723657,7860769,8000399.5,7903592,8110456.5
Arab World,ARB,"Enrolment in Grade 2 of primary education, female (number)",UIS.E.1.G2.F,1121242,1148873.875,1201600.125,1237514.75,1286181.625,1305597.5,1405527.625,1509757,1572289.625,1620768.125,1857901.625,1792822.75,1810363.5,1880497.875,1980084.625,2084045.625,2134441.75,2277279.5,2380337.75,2374938.75,3168577.75,3180261.5,3278371.5,3299150,3338961,3399871,3443975.25,3569488.75,3608420.5,3656633.75,3720115.75,3797047.25,3751973.75,3845418.25
Arab World,ARB,"Enrolment in Grade 3 of primary education, both sexes (number)",UIS.E.1.G3,2547745,2617737.5,2751120.75,2912645.75,2991731.5,3003093,3063293.25,3277746.25,3478087.5,3588352,3680958.5,4007138.25,4002903.25,4031887.75,4192326,4377860.5,4574312.5,4662360.5,4911797.5,5037882.5,6511669.5,6665693.5,6722919,6878533.5,6891386.5,6906461,6984518,7083394.5,7246447.5,7407221,7517630,7682108.5,7611478,7691587
Arab World,ARB,"Enrolment in Grade 3 of primary education, female (number)",UIS.E.1.G3.F,997408.5,1022763.313,1074704.875,1143888.875,1180891.375,1196421.25,1224547.875,1314552,1408911.25,1482355.5,1530794.5,1742577.75,1712357.875,1724677.375,1798647.25,1892158.125,1991469.5,2037302.375,2153962.5,2223469.5,2994095.75,3071729.5,3113773.75,3206193,3209891.75,3226118.25,3265587.5,3321153,3416276,3494390.5,3541739.5,3628862.75,3583819.25,3624658.25
Arab World,ARB,"Enrolment in Grade 4 of primary education, both sexes (number)",UIS.E.1.G4,2389214.25,2457054.75,2579006,2750991.5,2922788,3003706.75,3042442.5,3028811.75,3250037.25,3458046,3562287.5,3653295.75,3943285.75,3995441,4006359,4133992.25,4307008.5,4522352,4617697.5,4845249.5,6233094.5,6393998,6590143.5,6661556.5,6802615,6887970.5,6816731.5,6932680.5,7011948.5,7191777.5,7327591.5,7490219,7412093,7468979
Arab World,ARB,"Enrolment in Grade 4 of primary education, female (number)",UIS.E.1.G4.F,919513.75,943728.8125,991328.6875,1058443.125,1131793.875,1170906.625,1191837.875,1193586.875,1292248.75,1388315.75,1450171.875,1502519.5,1687080,1695142.75,1695785.5,1758025.125,1845683.25,1953618,1993428.25,2113806.5,2846559,2939737,3041820.25,3065922.75,3144078.25,3182687.25,3162069.25,3227682.25,3275328.25,3369382.5,3435170.5,3513386.25,3481518.75,3496302.25
Arab World,ARB,"Enrolment in Grade 5 of primary education, both sexes (number)",UIS.E.1.G5,2070356.625,2131106.25,2202134,2302227,2461880.75,2629918.75,2759775,2846547,2846188.25,3077666.25,3272768.25,3364234.5,3508714.75,3758071,3905405.75,3825651.75,3947261.75,4074351.5,4245667,4282061.5,5995091.5,6040371,5769171,5871243.5,5879155.5,5989974,6048890.5,5933956.5,6177881.5,6184804.5,6321598,6452630.5,6638124,6614489
Arab World,ARB,"Enrolment in Grade 5 of primary education, female (number)",UIS.E.1.G5.F,760246,780618.8125,810794.8125,857019.9375,920287,993334.4375,1049502,1089209.875,1132595.125,1200715.75,1295414.125,1352473,1425335.75,1569021.125,1621588.625,1602442.75,1663305.875,1727413.25,1807359.75,1839117.75,2691201.5,2745324,2621812.75,2675088,2675629.75,2743210.75,2765248.75,2737976,2846177,2857231,2930462.5,2997555.25,3085840.75,3072749.5
Arab World,ARB,"Enrolment in Grade 6 of primary education, both sexes (number)",UIS.E.1.G6,1630468.5,1670182.625,1742810.25,1809652.375,1891400.25,2078953.875,2203785.5,2297720,2335035.5,2285656.75,2443248.5,2543617.5,2612997,2764637.25,3004252,3173303.5,3200576.75,3322073.75,3445064.25,3701707.25,3904236.5,3983703.75,3662408.25,3816002,5421994,5509299,5587487.5,5694639.5,4982368,5158686,5128149,5328764,5473942,5475453
Arab World,ARB,"Enrolment in Grade 6 of primary education, female (number)",UIS.E.1.G6.F,582887,596093.5,622094.4375,653962,692259.25,761112.5,811984.5625,853931,850257.75,873883.125,945352.125,1003387.25,1050292.625,1115099,1237311.375,1308073.125,1327559.625,1392775.625,1451374.5,1581817.25,1743058.75,1787621.75,1648679.375,1719358.5,2474097.25,2507716.25,2543893,2584784.25,2264535.75,2347430.75,2352171.75,2454853.25,2531781.75,2524997
Arab World,ARB,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,915850.625,924685.3125,937870.75,953963.625,960163.875,1012383.625,1085752.25,1153071.25,1175443.875,1241014.75,1301585.125,1395147.375,1448030.375,1512125,1587159,1676095.75,1710682.25,1766344.875,1810583.25,1885178.625,2459283.25,2517448.25,2607002,2709028.75,2851838.5,3107668.25,3138275.75,3457077.5,4033259.5,4187611,4267723.5,4449275,4442366.5,4940329.5
Arab World,ARB,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,364026.4375,367347.6875,371191.2813,378710.0938,382765.8438,400447.75,431089.4688,461672.7188,462239.1563,485089.4688,506475.6875,537468.6875,571840.6875,598733,634113.6875,665012.0625,693102.6875,717819.125,732114.1875,763935.375,1089720.375,1119504.125,1187180.625,1238743.625,1309321,1439091.125,1468027,1627799.375,1887522.75,1971916.625,2056060.625,2133252.25,2165968.5,2402133.75
Arab World,ARB,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,14650110,15050049,15770590,16457263,16951126,17697164,18546606,19251946,19841422,20843622,21663528,22207896,22959842,23771328,24664346,25279976,26184278,27222318,28153856,28830346,36680744,37429284,37269304,37694496,39704440,40291296,40699256,41259512,41168616,41869932,42146684,43516840,43670856,45126932
Arab World,ARB,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,5619293.5,5761208,6069090,6376899,6609337,6945516,7321132.5,7669796,7978714,8561805,9000739,9320808,9708249,10093455,10522198,10857685,11321477,11844428,12240257,12636398,16823914,17246296,17240690,17480000,18448740,18731996,18945290,19271646,19275460,19644340,19720514,20492984,20576082,21277786
Arab World,ARB,"Enrolment in primary education, private institutions, both sexes (number)",UIS.E.1.PR,1146810.125,1173912.375,1192775.5,1184211.375,1157671.25,1118303.375,1124926.125,1014650.313,982415.9375,962288.0625,947985.3125,935438,967982.4375,987770.8125,1161445.25,1132159,1132649.75,1209550.5,1246073.25,1343677.125,2213531.75,2279630.75,2290747.5,2305283.25,2511450.25,2696622,2858745.25,2979639.75,3106719.75,3264744.5,3294026.75,3654905.5,3842751.5,4019063
Arab World,ARB,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,4842861.5,4981843.5,5270417.5,5593058.5,5938865.5,6437610,7009705,7597532.5,8249294,8857473,9430057,10042644,10715285,11300280,11953550,12685324,13553009,14206042,14675672,14981230,24269890,25103926,26749102,27787388,28104998,28306528,28494384,28935106,29572506,30134376,31299786,31811146,31250596,30972246
Arab World,ARB,"Enrolment in secondary education, female (number)",SE.SEC.ENRL.FE,1648750,1692269.375,1806713.125,1936553.125,2081437.875,2257838.5,2503088.25,2759777.25,3023094.25,3286643.75,3527954.75,3808746.75,4117895,4401767.5,4701963.5,5040559,5430304.5,5741532,5992055,6169749.5,11189588,11659773,12494244,12992958,13221435,13365495,13476647,13670436,13945718,14209926,14790055,14994433,14709286,14541230
Arab World,ARB,"Enrolment in secondary general, both sexes (number)",SE.SEC.ENRL.GC,4356650,4477695.5,4737669.5,5039257,5305330,5818040.5,6331410.5,6847468.5,7441959.5,7951525.5,8448095,8952546,9506522,10003852,10594231,11228171,11917496,12454681,12879887,13145644,20787234,21574282,23137344,24034548,24620596,25097946,25636870,26151664,26969014,27483194,28373840,28765656,28205540,28054448
Arab World,ARB,"Enrolment in secondary general, female (number)",SE.SEC.ENRL.GC.FE,1506542.375,1544838.875,1647345.625,1768544.375,1887625,2061806.625,2279767.5,2496937,2736759.25,2956386.75,3161158,3408731.75,3670502.75,3917061,4191086.5,4485273.5,4809112,5074871,5310957,5471473.5,9670464,10133277,10925080,11393084,11740726,12016597,12291156,12550126,12912301,13162504,13626771,13816592,13535941,13411772
Arab World,ARB,"Enrolment in secondary vocational, both sexes (number)",SE.SEC.ENRL.VO,486211.625,504147.9375,532748.25,553801.375,633535.75,619569.5,678294.1875,750063.875,807334.5,905947.4375,981961.6875,1090098.25,1208762.75,1296427.875,1359318.125,1457152.875,1635512.75,1751361.25,1795785.25,1835585.875,3482656.25,3529643.5,3611758,3752840.25,3484402.75,3208581.25,2857512.25,2783442.25,2603491.5,2651181,2925945.75,3045490,3045056.25,2917798
Arab World,ARB,"Enrolment in secondary vocational, female (number)",SE.SEC.ENRL.VO.FE,142207.6563,147430.4531,159367.5,168008.8438,193812.8438,196031.9531,223320.7031,262840.3125,286334.9375,330256.9688,366796.7188,400015.125,447392.2813,484706.7188,510876.75,555285.4375,621192.625,666661.0625,681098,698276.25,1519124,1526496.875,1569164.25,1599873.5,1480709.125,1348898.125,1185491,1120310.25,1033417.375,1047422.125,1163283.875,1177841.125,1173345.25,1129458.25
Arab World,ARB,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,706416.125,733981.25,794759,871347.3125,957383.125,1066646.75,1197475.875,1333201.625,1440257.75,1487790.5,1588082.25,1729881.25,1847537.875,1933624.875,2040195,2094487.875,2210149.5,2278929,2346838.25,2337249.75,5400639,5798696.5,5955514,6465715,6899156,7214648,7588664,8006891.5,8382284.5,8715273,8594488,9147083,9688632,9966484
Arab World,ARB,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,247304.2813,255393.2344,275211.3125,301219.1563,331545.4688,369792.1875,418698.0625,452946.6875,487502.8438,515665.3125,556066.5,611079.25,656826.125,694425.1875,736980.875,770663.375,801976.0625,827043.375,894711.4375,911287.625,2460653.5,2687354.75,2834086.5,3058464,3315010,3529890,3635691,3982309.25,4159449.25,4326012,4280270,4585485.5,4798297.5,4953850.5
Arab World,ARB,"Gross enrolment ratio, pre-primary, both sexes (%)",SE.PRE.ENRR,9.716870308,9.646710396,9.552659988,9.500510216,9.365550041,9.692649841,10.21926975,10.59681034,10.54722977,10.87211037,11.13171005,11.63658047,11.72618008,11.88243008,12.11658955,12.47840023,12.45969009,12.53094959,12.52628994,12.74582005,14.61112976,14.89665985,15.35645962,15.87154961,16.61141968,18.55829048,18.52342033,20.11754036,23.09775925,23.55831909,23.61449051,24.05599022,23.46468925,25.50214958
Arab World,ARB,"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,7.881199837,7.822209835,7.715549946,7.695650101,7.617549896,7.822800159,8.281160355,8.656720161,8.460619926,8.667289734,8.833100319,9.141260147,9.444140434,9.596610069,9.875060081,10.10004044,10.29907036,10.3878603,10.33230019,10.53843975,13.21973991,13.52155972,14.27567005,14.82184029,15.58213997,17.56438065,17.7131691,19.36865044,22.10642052,22.68922997,23.26976967,23.59449005,23.4065609,25.37068939
Arab World,ARB,"Gross enrolment ratio, pre-primary, gender parity index (GPI)",UIS.GER.0.GPI,0.686460018,0.686209977,0.681720018,0.684960008,0.689629972,0.680840015,0.685459971,0.694670022,0.673950016,0.667069972,0.661970019,0.651180029,0.678380013,0.681529999,0.691910028,0.68404001,0.70848,0.711889982,0.705950022,0.708819985,0.828999996,0.833769977,0.870769978,0.878139973,0.885439992,0.900250018,0.917810023,0.929650009,0.919330001,0.93028003,0.97183001,0.963140011,0.995169997,0.989970028
Arab World,ARB,"Gross enrolment ratio, pre-primary, male (%)",SE.PRE.ENRR.MA,11.48091984,11.39916039,11.31785965,11.23523045,11.04584026,11.48985004,12.08111954,12.46168995,12.5538702,12.99314976,13.34356976,14.03789997,13.92164993,14.08096027,14.27208996,14.76525974,14.53689957,14.59187031,14.63603973,14.86758041,15.9465704,16.21742058,16.39429092,16.87867928,17.59811974,19.51048088,19.29935074,20.8343792,24.0463295,24.38975906,23.94425011,24.49735069,23.52028084,25.62783051
Arab World,ARB,"Gross enrolment ratio, primary and secondary, both sexes (%)",UIS.GER.123,47.6989212,47.661129,48.88097,50.00040817,50.63716888,52.06489182,53.77428055,55.29129028,56.41418839,58.13261032,59.36392975,59.79833984,61.07266998,62.16785812,63.39551926,64.16754913,65.57727051,66.77005005,67.35745239,67.72678375,75.76830292,76.95667267,78.12423706,79.34220123,79.98773193,80.46024323,80.05232239,80.79409027,81.73829651,82.74601746,83.90277863,85.30496216,83.98001099,84.27755737
Arab World,ARB,"Gross enrolment ratio, primary and secondary, female (%)",UIS.GER.123.F,36.33858109,36.24021912,37.39556885,38.53255081,39.29996872,40.58753967,42.2656517,43.90095139,45.14978027,47.37886047,48.86008835,49.71318054,51.18791962,52.43793869,53.77936935,54.82176971,56.40394974,57.83222961,58.50011063,59.30400085,71.06752777,72.60208893,74.07588959,75.40090942,76.32407379,76.94061279,76.65801239,77.47315216,78.41426086,79.4595871,80.52321625,82.16338348,80.91618347,81.17681122
Arab World,ARB,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.620239973,0.61838001,0.624469995,0.631839991,0.639069974,0.643679976,0.652339995,0.663139999,0.67177999,0.69224,0.703649998,0.715539992,0.725409985,0.733229995,0.740369976,0.749419987,0.758170009,0.76740998,0.771030009,0.782100022,0.88519001,0.894770026,0.903240025,0.907090008,0.914059997,0.917789996,0.920210004,0.922550023,0.923330009,0.925040007,0.924019992,0.930369973,0.931039989,0.930490017
Arab World,ARB,"Gross enrolment ratio, primary and secondary, male (%)",UIS.GER.123.M,58.58837128,58.60520935,59.88373947,60.98461914,61.49514008,63.05535126,64.79131317,66.2013092,67.20944214,68.44265747,69.43798065,69.47638702,70.56443024,71.51593018,72.63819885,73.15203094,74.39524841,75.36062622,75.87249756,75.82624054,80.28491211,81.14009857,82.01164246,83.12423706,83.50021362,83.83257294,83.30458832,83.97731018,84.92591095,85.89871979,87.14453888,88.31269836,86.90956116,87.24085999
Arab World,ARB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,66.62187195,66.72052002,68.25868988,69.52204895,69.91995239,71.35539246,73.22743988,74.20400238,74.6033783,76.48194122,77.78179932,78.03942108,78.94776154,79.80583191,80.71476746,80.5687027,81.29270172,82.28645325,82.81764984,82.53613281,89.97328949,91.46868134,92.77078247,93.45256805,94.20487976,95.32099915,96.00354004,96.85666656,97.33731079,97.97268677,97.42421722,99.01986694,97.60108948,97.02707672
Arab World,ARB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,52.19213867,52.17824936,53.66477966,55.03174973,55.69134903,57.21060181,59.0625,60.38896942,61.27703857,64.16539001,65.99347687,66.86277008,68.12162018,69.13722229,70.25022888,70.59784698,71.71736145,73.02449799,73.42236328,73.76526642,84.33054352,86.06562042,87.6029892,88.47080231,89.40608978,90.54963684,91.30593109,92.44838715,93.15679932,93.97962189,93.21553802,95.37580872,94.07791138,93.60800171
Arab World,ARB,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.648639977,0.646860003,0.652450025,0.659720004,0.666450024,0.673709989,0.680400014,0.690540016,0.70122999,0.726700008,0.740719974,0.753199995,0.762409985,0.767669976,0.773890018,0.783079982,0.792490005,0.800750017,0.799300015,0.81081003,0.884150028,0.890450001,0.896340013,0.900600016,0.904850006,0.906449974,0.908450007,0.914600015,0.919239998,0.923219979,0.91881001,0.930440009,0.931739986,0.933319986
Arab World,ARB,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,80.46425629,80.66413116,82.2517395,83.41678619,83.56446838,84.91821289,86.80497742,87.45230865,87.38545227,88.29702759,89.09401703,88.77192688,89.35076904,90.06128693,90.77558136,90.15455627,90.49642181,91.19535065,91.85881805,90.97711182,95.3806076,96.65355682,97.73365784,98.23592377,98.80793762,99.89447784,100.5069122,101.0811768,101.3413391,101.7955322,101.4521484,102.5058365,100.9700012,100.2954636
Arab World,ARB,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,25.6551609,25.58336067,26.42971992,27.37900925,28.3338604,29.86771011,31.57843018,33.59447098,35.5606308,37.15542984,38.44884109,39.42174149,41.12229919,42.43770981,43.94105911,45.64876938,47.74497986,49.04734039,49.59600067,50.34331894,61.17179871,62.23492813,64.03777313,65.85385895,65.93100739,65.84793091,64.69815826,65.34229279,66.8289032,68.05088043,70.69149017,71.71656036,70.27468872,70.73504639
Arab World,ARB,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,17.85453033,17.7657299,18.52747917,19.38982964,20.31434059,21.4316597,23.07329941,24.96089935,26.64308929,28.17635918,29.39189911,30.54228973,32.27389145,33.74692154,35.27251816,37.0078392,39.02927017,40.46530151,41.33800888,42.3139801,57.47629166,58.95970154,61.06460953,62.8996582,63.38302994,63.55369949,62.55112076,63.07064056,64.34059906,65.47486115,68.150383,69.08376312,67.67250061,67.9688797
Arab World,ARB,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.538990021,0.537230015,0.545050025,0.553659976,0.564239979,0.56497997,0.581070006,0.596400023,0.604170024,0.615760028,0.623640001,0.637139976,0.650520027,0.664539993,0.674809992,0.685899973,0.695410013,0.706340015,0.718599975,0.72882998,0.887910008,0.901730001,0.912880003,0.915740013,0.927020013,0.933990002,0.937030017,0.934099972,0.929539979,0.928369999,0.931850016,0.930559993,0.930040002,0.926289976
Arab World,ARB,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,33.12567139,33.06932068,33.99214935,35.02130127,36.00307083,37.93349838,39.70817184,41.85261154,44.09849167,45.75843811,47.1297493,47.93651962,49.61227036,50.78239822,52.27040863,53.95521164,56.12379837,57.28879166,57.5257988,58.05715942,64.73222351,65.38500977,66.89241791,68.6870575,68.37261963,68.04527283,66.75434113,67.52021027,69.21784973,70.5269165,73.13439941,74.23925018,72.7627182,73.37789917
Arab World,ARB,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,5.89729023,5.890620232,6.169499874,6.531239986,6.933239937,7.477839947,8.1353302,8.775919914,9.215439796,9.260569572,9.604240417,10.18299961,10.55512047,10.73174,11.01675987,11.02036953,11.34041023,11.39387035,11.45440006,11.11903,18.76543045,19.56946945,19.55899048,20.69919014,21.73147964,22.19148064,22.73653984,23.43787003,24.09880066,24.76180077,24.27387047,25.77601051,27.33033943,28.17495918
Arab World,ARB,"Gross enrolment ratio, tertiary, female (%)",SE.TER.ENRR.FE,4.226029873,4.195670128,4.373400211,4.623620033,4.920479774,5.317399979,5.838600159,6.12443018,6.405809879,6.585879803,6.892139912,7.360489845,7.670730114,7.867909908,8.112999916,8.257069588,8.374529839,8.440400124,8.935910225,8.885160446,17.39941978,18.45672035,18.94429016,19.93503952,21.27000046,22.14102936,22.31142998,23.95092964,24.60832024,25.2890892,24.82563019,26.55837059,27.82209015,28.76799965
Arab World,ARB,"Gross enrolment ratio, tertiary, gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.563950002,0.558709979,0.554660022,0.553610027,0.555899978,0.557770014,0.565900028,0.542400002,0.539120018,0.557969987,0.565460026,0.571430027,0.575990021,0.583599985,0.587369978,0.603280008,0.589519978,0.593129992,0.644659996,0.670700014,0.866280019,0.894029975,0.940039992,0.929949999,0.959119976,0.995549977,0.964110017,1.043550014,1.041970015,1.042279959,1.04527998,1.060860038,1.035650015,1.041849971
Arab World,ARB,"Gross enrolment ratio, tertiary, male (%)",SE.TER.ENRR.MA,7.493589878,7.509500027,7.884809971,8.351779938,8.851369858,9.533249855,10.31733036,11.29133034,11.88206959,11.80335999,12.18855,12.88084984,13.31750011,13.48161983,13.81245041,13.68686008,14.20563984,14.23034954,13.86147022,13.24754047,20.08519936,20.64451981,20.15270042,21.43676949,22.17649078,22.24002075,23.14208984,22.95140076,23.61713982,24.26320076,23.75016022,25.03466988,26.86445045,27.61240959
Arab World,ARB,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,27.07258415,27.0712738,27.9824295,28.6118412,28.80450249,29.99253845,30.98082733,32.65831757,35.64096451,36.54462433,37.5406189,38.3532486,39.03534698,40.12286377,41.74321747,42.96417618,44.55649185,45.46431351,47.07551575,48.42367935,58.27661896,60.58377838,60.68937302,61.47026825,62.97018051,62.11697006,62.02893448,62.05953598,63.88741684,64.7011261,66.57215881,70.29403687,67.42867279,66.96484375
Arab World,ARB,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,54.79288864,54.86505127,56.18011856,57.23735809,57.96088028,59.33475113,60.96868134,61.89099121,62.66144943,64.35101318,65.58531952,66.05245972,66.57504272,67.25682068,68.47583008,68.99828339,69.9050827,70.99717712,71.64396667,71.64470673,77.77024078,78.97609711,79.63588715,80.40667725,80.94403076,81.25814819,82.07795715,82.79493713,82.99401855,84.25034332,84.35411072,85.55056763,84.71501923,84.36881256
Arab World,ARB,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,21.07645798,21.01126289,21.48304367,22.77210999,23.23805046,24.50146866,25.95325279,27.81490135,29.63178253,31.07777596,32.22093582,32.74380493,34.28155136,35.47546768,36.78087997,38.27327347,40.11479187,41.26411438,41.76810074,42.44648743,52.99319839,53.9786644,55.8923111,57.60072708,57.69319153,57.62904358,56.92291641,57.58831406,59.3119812,60.47472,62.51232529,63.59087753,62.17197418,63.01541519
Arab World,ARB,"Net enrolment rate, secondary, female (%)",SE.SEC.NENR.FE,15.78270721,15.73742771,16.18297386,17.13484001,17.62940598,18.7377491,20.01354027,21.61167145,23.1661129,24.48702049,25.66792107,26.43428612,27.96780586,29.27696991,30.70740318,32.26569748,34.10358429,35.40380859,36.19854736,37.09369659,49.20890045,50.28582001,52.40678406,53.99027252,54.30799103,54.47071838,54.08389282,54.88171387,56.70127487,57.93311691,60.01961517,61.10255051,59.63690567,60.50444031
Arab World,ARB,"Net enrolment rate, secondary, gender parity index (GPI)",UIS.NER.23.GPI,0.604390025,0.604740024,0.610270023,0.609160006,0.617110014,0.625069976,0.633430004,0.641300023,0.647759974,0.655979991,0.667789996,0.682479978,0.694400012,0.707830012,0.721629977,0.733479977,0.743960023,0.755980015,0.769280016,0.780420005,0.869000018,0.874260008,0.884819984,0.884270012,0.891260028,0.898069978,0.906790018,0.911899984,0.917180002,0.920740008,0.924579978,0.926150024,0.923269987,0.924960017
